x_uncompressed,y_uncompressed,z_uncompressed,z_decompressed,y_decompressed,z_decompressed,distance
11.086,8.255,-0.908,-0.908,8.254,11.086,0.000999451
11.019,8.259,-0.904,-0.904,8.258,11.018,0.00141344
10.95,8.261,-0.899,-0.899,8.26,10.949,0.00141344
10.884,8.266,-0.895,-0.895,8.265,10.883,0.00141344
10.815,8.267,-0.891,-0.891,8.266,10.814,0.00141411
10.893,8.381,-0.902,-0.903,8.38,10.892,0.00173141
11.051,8.529,-0.919,-0.92,8.529,11.05,0.00141382
11.035,8.573,-0.92,-0.921,8.572,11.034,0.00173141
10.958,8.568,-0.915,-0.916,8.567,10.957,0.00173141
10.91,8.586,-0.913,-0.913,8.586,10.909,0.000999451
10.836,8.584,-0.908,-0.908,8.583,10.836,0.000999451
10.772,8.588,-0.904,-0.904,8.588,10.772,0
10.712,8.595,-0.901,-0.902,8.595,10.711,0.00141382
10.632,8.587,-0.895,-0.895,8.586,10.631,0.00141276
10.566,8.561,-0.89,-0.89,8.56,10.565,0.00141344
10.149,8.277,-0.85,-0.851,8.277,10.148,0.00141382
10.085,8.277,-0.846,-0.847,8.277,10.084,0.00141382
10.028,8.284,-0.842,-0.843,8.284,10.027,0.00141382
9.972,8.291,-0.839,-0.839,8.291,9.971,0.000999451
9.899,8.283,-0.834,-0.834,8.282,9.898,0.00141344
9.844,8.29,-0.831,-0.831,8.289,9.843,0.00141344
9.808,8.286,-0.829,-0.829,8.285,9.807,0.00141411
9.744,8.284,-0.825,-0.825,8.284,9.744,0
9.686,8.288,-0.822,-0.823,8.287,9.685,0.00173141
9.639,8.3,-0.819,-0.82,8.299,9.638,0.00173196
9.569,8.292,-0.815,-0.815,8.291,9.568,0.00141411
9.52,8.303,-0.812,-0.812,8.303,9.52,0
9.452,8.296,-0.808,-0.809,8.295,9.451,0.00173141
9.421,8.295,-0.806,-0.806,8.294,9.42,0.00141344
9.354,8.289,-0.802,-0.802,8.288,9.353,0.00141344
9.307,8.3,-0.799,-0.8,8.299,9.306,0.00173196
9.247,8.298,-0.796,-0.797,8.298,9.246,0.00141382
9.191,8.301,-0.792,-0.792,8.3,9.19,0.00141344
9.142,8.308,-0.79,-0.791,8.307,9.141,0.00173196
9.077,8.302,-0.786,-0.787,8.301,9.076,0.00173141
9.043,8.297,-0.783,-0.783,8.296,9.042,0.00141411
8.995,8.305,-0.781,-0.782,8.305,8.994,0.00141382
8.925,8.293,-0.776,-0.777,8.292,8.924,0.00173251
8.892,8.314,-0.775,-0.775,8.313,8.891,0.00141411
8.838,8.316,-0.772,-0.773,8.315,8.838,0.00141382
8.781,8.315,-0.769,-0.769,8.314,8.78,0.00141344
8.677,8.269,-0.76,-0.76,8.268,8.676,0.00141344
8.664,8.308,-0.762,-0.763,8.307,8.663,0.00173141
8.606,8.279,-0.757,-0.758,8.279,8.605,0.00141382
8.559,8.285,-0.755,-0.755,8.284,8.558,0.00141344
8.514,8.294,-0.752,-0.752,8.293,8.513,0.00141344
8.46,8.293,-0.749,-0.75,8.292,8.459,0.00173196
8.415,8.301,-0.747,-0.747,8.3,8.414,0.00141344
8.368,8.307,-0.745,-0.746,8.306,8.367,0.00173141
8.329,8.32,-0.743,-0.743,8.319,8.329,0.000999451
8.297,8.315,-0.741,-0.741,8.314,8.296,0.00141344
8.242,8.312,-0.738,-0.738,8.312,8.241,0.000999451
8.19,8.312,-0.735,-0.736,8.312,8.189,0.00141382
8.147,8.321,-0.733,-0.733,8.32,8.147,0.000999451
8.096,8.32,-0.73,-0.731,8.319,8.095,0.00173141
8.05,8.326,-0.728,-0.728,8.325,8.049,0.00141479
8.006,8.332,-0.726,-0.727,8.331,8.005,0.00173141
7.974,8.325,-0.724,-0.724,8.324,7.973,0.00141377
7.931,8.333,-0.722,-0.723,8.332,7.93,0.00173168
7.883,8.334,-0.719,-0.719,8.333,7.882,0.00141344
7.844,8.346,-0.718,-0.718,8.345,7.843,0.00141344
7.796,8.347,-0.715,-0.715,8.346,7.795,0.00141377
7.758,8.359,-0.714,-0.714,8.358,7.757,0.00141411
7.708,8.358,-0.711,-0.712,8.357,7.707,0.00173168
7.66,8.359,-0.708,-0.709,8.358,7.659,0.00173196
7.641,8.364,-0.708,-0.709,8.364,7.64,0.00141382
7.594,8.365,-0.705,-0.705,8.364,7.593,0.00141344
7.55,8.37,-0.703,-0.704,8.369,7.549,0.00173168
7.512,8.38,-0.702,-0.703,8.379,7.511,0.00173168
7.468,8.385,-0.7,-0.7,8.384,7.467,0.00141411
7.439,8.405,-0.699,-0.7,8.404,7.438,0.00173168
7.437,8.455,-0.702,-0.703,8.454,7.436,0.00173141
7.444,8.491,-0.705,-0.705,8.49,7.443,0.00141344
7.449,8.55,-0.709,-0.709,8.549,7.448,0.00141411
7.432,8.584,-0.71,-0.71,8.583,7.431,0.00141377
7.393,8.594,-0.708,-0.709,8.593,7.392,0.00173168
7.238,8.469,-0.693,-0.694,8.468,7.237,0.00173141
7.198,8.475,-0.691,-0.691,8.475,7.197,0.000999928
7.168,8.494,-0.691,-0.691,8.494,7.167,0.000999928
7.246,8.64,-0.703,-0.704,8.64,7.245,0.00141382
7.228,8.647,-0.703,-0.704,8.647,7.227,0.00141415
7.207,8.677,-0.704,-0.704,8.676,7.206,0.00141344
7.18,8.7,-0.704,-0.704,8.699,7.179,0.00141344
7.139,8.706,-0.702,-0.703,8.706,7.138,0.00141382
7.127,8.747,-0.704,-0.704,8.746,7.126,0.00141344
7.098,8.767,-0.704,-0.704,8.766,7.097,0.00141445
7.105,8.833,-0.708,-0.709,8.832,7.104,0.00173168
7.121,8.881,-0.712,-0.713,8.88,7.12,0.00173141
7.095,8.905,-0.712,-0.713,8.904,7.094,0.00173141
7.089,8.956,-0.715,-0.715,8.956,7.088,0.000999928
7.086,9.009,-0.718,-0.718,9.008,7.085,0.00141377
7.088,9.071,-0.722,-0.723,9.07,7.087,0.00173141
7.084,9.124,-0.726,-0.727,9.123,7.083,0.00173168
7.086,9.186,-0.73,-0.731,9.185,7.085,0.00173168
7.107,9.243,-0.734,-0.735,9.242,7.106,0.00173141
7.109,9.306,-0.738,-0.738,9.305,7.108,0.00141377
7.111,9.37,-0.743,-0.743,9.369,7.11,0.00141377
7.148,9.479,-0.751,-0.751,9.478,7.147,0.00141344
11.116,8.287,-0.991,-0.991,8.286,11.115,0.00141344
11.045,8.261,-0.985,-0.986,8.26,11.044,0.00173141
10.983,8.268,-0.981,-0.982,8.267,10.982,0.00173141
10.911,8.268,-0.976,-0.977,8.267,10.91,0.00173196
10.877,8.296,-0.975,-0.976,8.295,10.876,0.00173141
10.969,8.421,-0.988,-0.988,8.42,10.968,0.00141344
10.974,8.48,-0.991,-0.991,8.479,10.973,0.00141344
10.96,8.524,-0.993,-0.993,8.523,10.959,0.00141344
11.019,8.598,-1,-1,8.597,11.018,0.00141344
11.042,8.672,-1.006,-1.007,8.671,11.041,0.00173137
10.922,8.634,-0.996,-0.996,8.633,10.921,0.00141411
10.834,8.619,-0.989,-0.99,8.619,10.833,0.00141382
10.767,8.621,-0.985,-0.986,8.621,10.766,0.00141449
10.675,8.602,-0.977,-0.977,8.601,10.674,0.00141479
10.589,8.588,-0.971,-0.972,8.588,10.588,0.00141382
10.512,8.553,-0.964,-0.964,8.553,10.511,0.000999451
10.103,8.272,-0.921,-0.922,8.272,10.102,0.00141382
10.042,8.274,-0.918,-0.918,8.273,10.041,0.00141344
9.991,8.286,-0.915,-0.916,8.285,9.99,0.00173196
9.929,8.286,-0.911,-0.912,8.285,9.928,0.00173196
9.868,8.288,-0.907,-0.908,8.287,9.867,0.00173141
9.817,8.298,-0.904,-0.904,8.298,9.817,0
9.769,8.284,-0.9,-0.9,8.284,9.768,0.000999451
9.724,8.298,-0.898,-0.899,8.298,9.723,0.00141382
9.661,8.297,-0.894,-0.894,8.296,9.66,0.00141411
9.602,8.298,-0.89,-0.89,8.298,9.601,0.0010004
9.555,8.31,-0.888,-0.889,8.31,9.555,0.000999987
9.488,8.305,-0.883,-0.884,8.305,9.487,0.00141382
9.434,8.309,-0.88,-0.88,8.308,9.433,0.00141344
9.373,8.308,-0.876,-0.876,8.307,9.372,0.00141344
9.331,8.297,-0.872,-0.872,8.296,9.331,0.000999451
9.275,8.299,-0.869,-0.87,8.298,9.274,0.00173141
9.215,8.298,-0.865,-0.866,8.298,9.214,0.00141382
9.165,8.305,-0.862,-0.862,8.305,9.164,0.000999451
9.118,8.315,-0.86,-0.861,8.314,9.117,0.00173141
9.061,8.315,-0.856,-0.857,8.314,9.06,0.00173141
9.005,8.315,-0.853,-0.853,8.314,9.004,0.00141344
8.973,8.312,-0.85,-0.851,8.312,8.972,0.00141382
8.914,8.31,-0.847,-0.848,8.31,8.913,0.00141382
8.874,8.324,-0.845,-0.846,8.324,8.873,0.00141382
8.813,8.319,-0.841,-0.842,8.318,8.812,0.00173196
8.761,8.322,-0.838,-0.838,8.321,8.76,0.00141344
8.706,8.322,-0.834,-0.834,8.321,8.706,0.000999451
8.66,8.33,-0.832,-0.833,8.329,8.659,0.00173141
8.615,8.313,-0.828,-0.829,8.312,8.614,0.00173141
8.569,8.32,-0.826,-0.826,8.319,8.568,0.00141411
8.523,8.328,-0.823,-0.824,8.327,8.522,0.00173141
8.472,8.331,-0.82,-0.82,8.331,8.471,0.000999451
8.424,8.335,-0.818,-0.819,8.334,8.423,0.00173141
8.366,8.33,-0.814,-0.815,8.329,8.365,0.00173141
8.32,8.337,-0.811,-0.811,8.336,8.319,0.00141344
8.27,8.339,-0.809,-0.81,8.338,8.27,0.00141382
8.228,8.322,-0.805,-0.806,8.321,8.227,0.00173141
8.181,8.326,-0.802,-0.802,8.325,8.18,0.00141411
8.13,8.326,-0.799,-0.8,8.325,8.129,0.00173196
8.08,8.327,-0.796,-0.797,8.326,8.079,0.00173141
8.028,8.325,-0.793,-0.793,8.324,8.027,0.00141344
7.931,8.277,-0.784,-0.784,8.277,7.93,0.000999928
7.919,8.316,-0.786,-0.787,8.315,7.918,0.00173168
7.878,8.3,-0.783,-0.783,8.299,7.877,0.00141411
7.829,8.3,-0.78,-0.78,8.299,7.828,0.00141445
7.781,8.301,-0.777,-0.778,8.3,7.78,0.00173168
7.747,8.317,-0.776,-0.777,8.317,7.746,0.00141415
7.698,8.316,-0.773,-0.774,8.315,7.697,0.00173168
7.673,8.342,-0.773,-0.774,8.341,7.672,0.00173141
7.624,8.341,-0.77,-0.77,8.34,7.623,0.00141377
7.587,8.353,-0.769,-0.769,8.352,7.586,0.00141344
7.563,8.353,-0.768,-0.769,8.352,7.562,0.00173168
7.524,8.362,-0.766,-0.766,8.362,7.523,0.000999928
7.485,8.372,-0.764,-0.764,8.371,7.484,0.00141377
7.446,8.381,-0.763,-0.764,8.38,7.445,0.00173168
7.408,8.39,-0.761,-0.761,8.39,7.407,0.000999928
7.363,8.393,-0.759,-0.76,8.392,7.362,0.00173141
7.321,8.398,-0.757,-0.758,8.397,7.32,0.00173168
7.293,8.393,-0.755,-0.755,8.392,7.292,0.00141377
7.255,8.402,-0.753,-0.754,8.402,7.254,0.00141415
7.211,8.403,-0.751,-0.751,8.402,7.21,0.00141377
7.175,8.415,-0.75,-0.75,8.414,7.174,0.00141377
7.13,8.415,-0.747,-0.747,8.414,7.129,0.00141377
7.108,8.443,-0.748,-0.749,8.442,7.107,0.00173141
7.096,8.483,-0.75,-0.75,8.482,7.095,0.00141377
7.107,8.523,-0.753,-0.754,8.522,7.106,0.00173141
7.108,8.579,-0.757,-0.758,8.579,7.107,0.00141382
7.101,8.626,-0.759,-0.76,8.626,7.1,0.00141382
7.109,8.691,-0.764,-0.764,8.69,7.108,0.00141377
7.074,8.704,-0.763,-0.764,8.704,7.073,0.00141382
7.045,8.725,-0.763,-0.764,8.725,7.044,0.00141415
7.048,8.785,-0.767,-0.768,8.784,7.047,0.00173141
7.053,8.819,-0.77,-0.77,8.818,7.052,0.00141445
7.051,8.874,-0.773,-0.774,8.873,7.05,0.00173168
7.05,8.93,-0.777,-0.778,8.93,7.049,0.00141415
7.055,8.995,-0.782,-0.783,8.994,7.054,0.00173141
7.056,9.055,-0.786,-0.787,9.055,7.055,0.00141415
7.051,9.107,-0.789,-0.789,9.107,7.05,0.000999928
7.052,9.169,-0.793,-0.793,9.168,7.051,0.00141377
7.063,9.213,-0.797,-0.797,9.213,7.062,0.000999928
7.062,9.272,-0.801,-0.801,9.272,7.061,0.000999451
7.064,9.335,-0.805,-0.806,9.334,7.063,0.00173168
7.068,9.402,-0.81,-0.811,9.402,7.067,0.00141382
7.067,9.463,-0.814,-0.815,9.463,7.066,0.00141382
7.07,9.53,-0.819,-0.82,9.529,7.069,0.00173168
7.075,9.598,-0.824,-0.825,9.597,7.074,0.00173141
7.17,9.793,-0.842,-0.843,9.792,7.169,0.00173224
11.237,8.304,-1.083,-1.083,8.303,11.237,0.000999451
11.228,8.352,-1.085,-1.086,8.351,11.227,0.00173193
11.149,8.348,-1.079,-1.079,8.347,11.148,0.00141344
11.037,8.318,-1.069,-1.07,8.317,11.036,0.00173144
10.946,8.277,-1.06,-1.06,8.277,10.945,0.000999451
10.932,8.321,-1.062,-1.063,8.32,10.931,0.00173137
10.935,8.377,-1.065,-1.066,8.376,10.935,0.00141377
10.919,8.42,-1.066,-1.066,8.419,10.918,0.00141344
10.909,8.466,-1.068,-1.068,8.465,10.909,0.000999451
10.758,8.404,-1.054,-1.055,8.404,10.758,0.000999928
10.498,8.255,-1.026,-1.027,8.254,10.497,0.00173137
10.446,8.24,-1.022,-1.022,8.239,10.445,0.00141344
10.407,8.263,-1.02,-1.02,8.262,10.406,0.00141344
10.334,8.259,-1.015,-1.015,8.258,10.333,0.00141344
10.339,8.316,-1.019,-1.02,8.315,10.338,0.00173137
10.344,8.373,-1.022,-1.022,8.372,10.343,0.00141344
10.429,8.496,-1.035,-1.035,8.496,10.428,0.000999451
10.077,8.263,-0.997,-0.997,8.262,10.076,0.00141344
10.013,8.263,-0.992,-0.992,8.262,10.012,0.00141344
9.966,8.251,-0.988,-0.988,8.251,9.965,0.000999451
9.9,8.249,-0.983,-0.983,8.248,9.899,0.00141344
9.842,8.254,-0.98,-0.981,8.253,9.841,0.00173141
9.778,8.252,-0.975,-0.976,8.251,9.777,0.00173141
9.721,8.257,-0.971,-0.972,8.256,9.72,0.00173141
9.662,8.259,-0.967,-0.968,8.258,9.661,0.00173141
9.603,8.261,-0.963,-0.963,8.26,9.602,0.00141344
9.563,8.253,-0.96,-0.96,8.252,9.562,0.00141411
9.507,8.257,-0.956,-0.956,8.256,9.506,0.00141344
9.444,8.255,-0.952,-0.953,8.254,9.443,0.00173196
9.389,8.259,-0.948,-0.949,8.258,9.388,0.00173141
9.336,8.264,-0.945,-0.945,8.263,9.336,0.000999451
9.28,8.267,-0.941,-0.941,8.266,9.279,0.00141411
9.22,8.266,-0.937,-0.937,8.265,9.22,0.000999451
9.181,8.258,-0.934,-0.935,8.258,9.18,0.00141382
9.129,8.263,-0.931,-0.931,8.262,9.128,0.00141344
9.079,8.27,-0.928,-0.928,8.27,9.079,0
9.019,8.267,-0.924,-0.925,8.266,9.018,0.00173196
8.967,8.271,-0.92,-0.921,8.27,8.966,0.00173141
8.922,8.282,-0.918,-0.918,8.281,8.921,0.00141344
8.862,8.279,-0.914,-0.914,8.279,8.862,0
8.814,8.286,-0.911,-0.912,8.285,8.813,0.00173196
8.769,8.27,-0.907,-0.908,8.27,8.768,0.00141382
8.725,8.28,-0.905,-0.905,8.279,8.725,0.000999451
8.655,8.266,-0.899,-0.899,8.265,8.654,0.00141344
8.608,8.272,-0.896,-0.897,8.272,8.607,0.00141382
8.572,8.29,-0.895,-0.895,8.289,8.571,0.00141344
8.517,8.289,-0.891,-0.891,8.288,8.516,0.00141411
8.472,8.298,-0.889,-0.889,8.298,8.471,0.000999451
8.431,8.283,-0.885,-0.885,8.282,8.43,0.00141344
8.313,8.271,-0.877,-0.877,8.27,8.312,0.00141344
8.273,8.283,-0.875,-0.875,8.282,8.272,0.00141344
8.219,8.281,-0.871,-0.871,8.28,8.218,0.00141344
8.171,8.284,-0.869,-0.87,8.284,8.17,0.00141382
8.119,8.284,-0.865,-0.866,8.284,8.119,0.000999987
8.081,8.297,-0.864,-0.865,8.296,8.081,0.00141382
8.037,8.278,-0.86,-0.861,8.277,8.036,0.00173141
7.986,8.278,-0.856,-0.857,8.277,7.985,0.00173168
7.949,8.291,-0.855,-0.856,8.291,7.948,0.00141382
7.891,8.335,-0.854,-0.854,8.334,7.89,0.00141344
7.843,8.337,-0.851,-0.852,8.336,7.842,0.00173141
7.758,8.299,-0.843,-0.843,8.298,7.757,0.00141344
7.715,8.279,-0.839,-0.839,8.279,7.714,0.000999928
7.634,8.295,-0.835,-0.835,8.294,7.633,0.00141344
7.579,8.289,-0.831,-0.831,8.288,7.578,0.00141377
7.545,8.304,-0.83,-0.83,8.303,7.544,0.00141377
7.481,8.286,-0.825,-0.825,8.285,7.48,0.00141411
7.459,8.314,-0.826,-0.826,8.313,7.458,0.00141377
7.41,8.286,-0.821,-0.821,8.285,7.409,0.00141411
7.186,8.294,-0.808,-0.809,8.293,7.185,0.00173141
7.155,8.311,-0.807,-0.807,8.31,7.154,0.00141377
7.116,8.344,-0.807,-0.807,8.343,7.115,0.00141377
7.083,8.359,-0.806,-0.806,8.358,7.082,0.00141445
7.066,8.392,-0.807,-0.807,8.391,7.065,0.00141445
7.043,8.419,-0.808,-0.809,8.418,7.042,0.00173168
7.049,8.479,-0.813,-0.814,8.478,7.048,0.00173141
7.041,8.524,-0.815,-0.815,8.523,7.04,0.00141344
7.057,8.57,-0.819,-0.82,8.569,7.056,0.00173168
7.055,8.623,-0.823,-0.824,8.622,7.054,0.00173141
7.027,8.644,-0.823,-0.824,8.643,7.026,0.00173168
7.007,8.675,-0.824,-0.825,8.674,7.006,0.00173224
7.004,8.727,-0.828,-0.829,8.726,7.003,0.00173224
7.036,8.823,-0.836,-0.837,8.822,7.035,0.00173141
7.058,8.908,-0.844,-0.844,8.907,7.057,0.00141377
7.056,8.963,-0.847,-0.848,8.963,7.055,0.00141415
7.086,9.03,-0.854,-0.854,9.029,7.085,0.00141377
7.086,9.088,-0.858,-0.858,9.088,7.085,0.000999928
7.023,9.066,-0.853,-0.853,9.065,7.022,0.00141344
7.006,9.103,-0.855,-0.856,9.102,7.005,0.00173168
7.064,9.238,-0.868,-0.868,9.237,7.063,0.00141377
7.097,9.341,-0.877,-0.877,9.34,7.096,0.00141377
7.093,9.397,-0.881,-0.881,9.397,7.092,0.000999451
7.065,9.39,-0.879,-0.88,9.39,7.064,0.00141415
7.029,9.405,-0.878,-0.879,9.404,7.028,0.00173141
7.057,9.503,-0.887,-0.888,9.502,7.056,0.00173224
7.032,9.532,-0.888,-0.889,9.531,7.031,0.00173168
7.087,9.669,-0.901,-0.902,9.668,7.086,0.00173141
7.099,9.749,-0.908,-0.908,9.748,7.098,0.00141377
7.122,9.846,-0.916,-0.917,9.845,7.121,0.00173168
11.164,8.278,-1.165,-1.165,8.277,11.163,0.00141344
11.169,8.337,-1.169,-1.17,8.336,11.168,0.00173137
11.165,8.389,-1.171,-1.172,8.388,11.164,0.00173089
10.974,8.299,-1.151,-1.152,8.298,10.973,0.00173137
10.942,8.328,-1.15,-1.15,8.327,10.942,0.000999451
10.953,8.392,-1.155,-1.155,8.391,10.952,0.00141411
10.957,8.422,-1.157,-1.157,8.421,10.956,0.00141344
10.678,8.26,-1.126,-1.127,8.259,10.678,0.00141445
10.578,8.236,-1.117,-1.117,8.235,10.577,0.00141344
10.516,8.241,-1.112,-1.112,8.24,10.515,0.00141344
10.448,8.241,-1.107,-1.107,8.24,10.447,0.00141276
10.336,8.257,-1.099,-1.099,8.256,10.336,0.000999451
10.271,8.259,-1.094,-1.094,8.258,10.27,0.00141344
10.224,8.247,-1.09,-1.091,8.246,10.223,0.00173137
10.189,8.272,-1.089,-1.089,8.272,10.188,0.000999451
10.163,8.304,-1.089,-1.089,8.303,10.162,0.00141344
9.986,8.264,-1.073,-1.073,8.263,9.985,0.00141344
9.93,8.27,-1.069,-1.07,8.27,9.93,0.00100005
9.87,8.273,-1.065,-1.066,8.272,9.869,0.00173137
9.83,8.266,-1.061,-1.061,8.265,9.829,0.00141344
9.755,8.255,-1.055,-1.055,8.254,9.754,0.00141344
9.707,8.266,-1.052,-1.053,8.265,9.706,0.00173137
9.65,8.271,-1.048,-1.048,8.27,9.649,0.00141344
9.584,8.266,-1.043,-1.043,8.265,9.583,0.00141344
9.535,8.276,-1.04,-1.04,8.275,9.534,0.00141344
9.478,8.279,-1.036,-1.037,8.279,9.477,0.00141377
9.435,8.267,-1.032,-1.032,8.266,9.435,0.0010004
9.382,8.273,-1.028,-1.028,8.272,9.381,0.00141344
9.325,8.275,-1.024,-1.025,8.274,9.324,0.00173137
9.266,8.275,-1.02,-1.02,8.274,9.265,0.00141344
9.224,8.289,-1.018,-1.019,8.288,9.223,0.00173144
9.152,8.277,-1.012,-1.012,8.277,9.152,0
9.097,8.278,-1.008,-1.009,8.277,9.096,0.00173137
9.059,8.27,-1.004,-1.004,8.27,9.058,0.000999451
9.015,8.282,-1.002,-1.002,8.281,9.015,0.000999451
8.953,8.277,-0.997,-0.997,8.277,8.952,0.000999451
8.892,8.272,-0.993,-0.993,8.272,8.891,0.0010004
8.851,8.286,-0.991,-0.991,8.285,8.85,0.00141411
8.793,8.284,-0.986,-0.987,8.284,8.792,0.00141449
8.735,8.281,-0.982,-0.982,8.28,8.734,0.00141344
8.712,8.285,-0.981,-0.982,8.284,8.711,0.00173141
8.648,8.276,-0.975,-0.976,8.275,8.647,0.00173141
8.611,8.293,-0.974,-0.974,8.292,8.61,0.00141411
8.55,8.285,-0.969,-0.969,8.284,8.549,0.00141411
8.497,8.286,-0.965,-0.965,8.285,8.496,0.00141411
8.458,8.3,-0.964,-0.964,8.299,8.457,0.00141411
8.412,8.307,-0.961,-0.962,8.306,8.411,0.00173141
8.364,8.285,-0.956,-0.956,8.284,8.364,0.000999451
8.312,8.286,-0.952,-0.953,8.285,8.312,0.00141449
8.278,8.303,-0.951,-0.951,8.303,8.277,0.000999451
8.215,8.292,-0.946,-0.946,8.291,8.214,0.00141344
8.197,8.327,-0.947,-0.948,8.326,8.196,0.00173141
8.125,8.305,-0.941,-0.941,8.305,8.124,0.000999451
8.088,8.319,-0.939,-0.94,8.318,8.088,0.00141449
8.026,8.307,-0.934,-0.935,8.306,8.025,0.00173141
8.002,8.308,-0.933,-0.934,8.307,8.001,0.00173141
7.929,8.285,-0.926,-0.926,8.284,7.928,0.00141344
7.962,8.372,-0.934,-0.935,8.371,7.961,0.00173141
7.973,8.436,-0.94,-0.94,8.435,7.972,0.00141377
7.956,8.471,-0.941,-0.941,8.47,7.955,0.00141344
7.948,8.516,-0.944,-0.945,8.515,7.947,0.00173168
7.949,8.572,-0.948,-0.949,8.571,7.948,0.00173141
7.962,8.612,-0.952,-0.953,8.612,7.961,0.00141382
7.96,8.665,-0.955,-0.955,8.664,7.959,0.00141377
7.937,8.694,-0.956,-0.956,8.693,7.936,0.00141411
7.899,8.708,-0.954,-0.954,8.707,7.898,0.00141377
7.842,8.7,-0.95,-0.95,8.699,7.841,0.00141377
7.747,8.649,-0.94,-0.94,8.648,7.746,0.00141377
7.675,8.622,-0.934,-0.935,8.621,7.674,0.00173168
7.519,8.473,-0.912,-0.913,8.472,7.518,0.00173168
7.401,8.392,-0.899,-0.899,8.391,7.4,0.00141445
7.281,8.309,-0.885,-0.885,8.308,7.28,0.00141377
7.27,8.348,-0.887,-0.888,8.347,7.269,0.00173168
7.208,8.33,-0.882,-0.883,8.329,7.207,0.00173168
7.173,8.342,-0.88,-0.88,8.341,7.172,0.00141344
7.142,8.359,-0.88,-0.88,8.358,7.141,0.00141445
7.127,8.368,-0.879,-0.88,8.367,7.126,0.00173141
7.071,8.356,-0.875,-0.875,8.355,7.07,0.00141377
7.056,8.392,-0.877,-0.877,8.391,7.055,0.00141445
7.043,8.429,-0.879,-0.88,8.428,7.042,0.00173168
7.029,8.466,-0.881,-0.881,8.465,7.028,0.00141344
7.031,8.524,-0.885,-0.885,8.523,7.03,0.00141377
7.032,8.58,-0.889,-0.889,8.579,7.031,0.00141377
7.02,8.62,-0.892,-0.893,8.619,7.019,0.00173168
7.024,8.653,-0.894,-0.894,8.652,7.023,0.00141377
7.018,8.701,-0.898,-0.899,8.7,7.017,0.00173224
7.002,8.738,-0.899,-0.899,8.737,7.001,0.00141344
6.979,8.766,-0.9,-0.9,8.765,6.978,0.00141377
6.972,8.813,-0.903,-0.903,8.812,6.971,0.00141377
7.016,8.927,-0.915,-0.916,8.926,7.015,0.00173141
7.014,8.982,-0.919,-0.92,8.982,7.013,0.00141382
7.029,9.031,-0.924,-0.925,9.03,7.028,0.00173141
7.009,9.064,-0.925,-0.926,9.063,7.008,0.00173141
7.035,9.157,-0.934,-0.935,9.156,7.034,0.00173141
7.023,9.201,-0.937,-0.937,9.2,7.022,0.00141411
7.121,9.392,-0.957,-0.958,9.391,7.12,0.00173196
7.052,9.361,-0.951,-0.951,9.36,7.051,0.00141377
7.013,9.371,-0.949,-0.95,9.371,7.012,0.00141415
7.019,9.409,-0.953,-0.954,9.409,7.018,0.00141415
7.033,9.49,-0.96,-0.96,9.489,7.032,0.00141377
7.052,9.58,-0.968,-0.968,9.579,7.051,0.00141377
7.074,9.737,-0.982,-0.982,9.737,7.073,0.000999451
10.994,8.246,-1.234,-1.234,8.246,10.994,0
10.969,8.281,-1.234,-1.234,8.28,10.968,0.00141344
10.981,8.345,-1.239,-1.239,8.345,10.98,0.0010004
10.953,8.378,-1.239,-1.239,8.377,10.952,0.00141411
10.703,8.24,-1.21,-1.211,8.239,10.702,0.00173137
10.63,8.238,-1.203,-1.203,8.237,10.629,0.00141344
10.576,8.249,-1.2,-1.201,8.248,10.575,0.00173193
10.531,8.241,-1.196,-1.196,8.24,10.53,0.00141344
10.49,8.262,-1.193,-1.193,8.261,10.489,0.00141344
10.431,8.269,-1.189,-1.19,8.268,10.43,0.00173144
10.327,8.24,-1.179,-1.18,8.239,10.326,0.00173137
10.265,8.244,-1.174,-1.175,8.244,10.265,0.000999928
10.201,8.245,-1.169,-1.17,8.244,10.2,0.00173193
10.139,8.248,-1.164,-1.165,8.247,10.138,0.00173193
10.108,8.249,-1.161,-1.162,8.248,10.107,0.00173137
10.094,8.29,-1.163,-1.163,8.289,10.093,0.00141344
10.045,8.303,-1.16,-1.16,8.303,10.044,0.000999451
9.941,8.27,-1.149,-1.15,8.27,9.94,0.00141377
9.878,8.271,-1.144,-1.145,8.27,9.878,0.00141377
9.824,8.279,-1.141,-1.142,8.279,9.824,0.000999928
9.756,8.273,-1.135,-1.135,8.272,9.755,0.00141344
9.723,8.272,-1.132,-1.132,8.272,9.722,0.000999451
9.649,8.261,-1.126,-1.127,8.26,9.648,0.00173137
9.604,8.276,-1.123,-1.124,8.275,9.603,0.00173137
9.529,8.263,-1.116,-1.117,8.262,9.529,0.00141377
9.489,8.281,-1.114,-1.114,8.28,9.489,0.000999451
9.42,8.273,-1.108,-1.109,8.272,9.419,0.00173137
9.377,8.288,-1.106,-1.106,8.287,9.376,0.00141344
9.321,8.265,-1.1,-1.101,8.265,9.32,0.00141377
9.277,8.278,-1.098,-1.099,8.277,9.277,0.00141377
9.204,8.265,-1.091,-1.091,8.265,9.204,0
9.16,8.278,-1.088,-1.089,8.277,9.159,0.00173137
9.091,8.268,-1.082,-1.083,8.267,9.09,0.00173137
9.05,8.283,-1.08,-1.081,8.282,9.049,0.00173193
8.985,8.275,-1.075,-1.076,8.274,8.984,0.00173137
8.954,8.273,-1.072,-1.073,8.272,8.954,0.00141377
